"Subject" "Activity" "TimeBodyAcceleration-mean-X" "TimeBodyAcceleration-mean-Y" "TimeBodyAcceleration-mean-Z" "TimeBodyAcceleration-StdDev-X" "TimeBodyAcceleration-correlation-X,Z" "TimeBodyAcceleration-correlation-Y,Z" "TimeGravityAcceleration-mean-X" "TimeGravityAcceleration-mean-Y" "TimeGravityAcceleration-mean-Z" "TimeGravityAcceleration-StdDev-X" "TimeGravityAcceleration-correlation-X,Z" "TimeGravityAcceleration-correlation-Y,Z" "TimeBodyAccelerationJerk-mean-X" "TimeBodyAccelerationJerk-mean-Y" "TimeBodyAccelerationJerk-mean-Z" "TimeBodyAccelerationJerk-StdDev-X" "TimeBodyAccelerationJerk-correlation-X,Z" "TimeBodyAccelerationJerk-correlation-Y,Z" "TimeBodyGyro-mean-X" "TimeBodyGyro-mean-Y" "TimeBodyGyro-mean-Z" "TimeBodyGyro-StdDev-X" "TimeBodyGyro-correlation-X,Z" "TimeBodyGyro-correlation-Y,Z" "TimeBodyGyroJerk-mean-X" "TimeBodyGyroJerk-mean-Y" "TimeBodyGyroJerk-mean-Z" "TimeBodyGyroJerk-StdDev-X" "TimeBodyGyroJerk-correlation-X,Z" "TimeBodyGyroJerk-correlation-Y,Z" "TimeBodyAccelerationMagnitude-arCoeff3" "TimeBodyAccelerationMagnitude-arCoeff4" "TimeGravityAccelerationMagnitude-arCoeff3" "TimeGravityAccelerationMagnitude-arCoeff4" "TimeBodyAccelerationJerkMagnitude-arCoeff3" "TimeBodyAccelerationJerkMagnitude-arCoeff4" "TimeBodyGyroMagnitude-arCoeff3" "TimeBodyGyroMagnitude-arCoeff4" "TimeBodyGyroJerkMagnitude-arCoeff3" "TimeBodyGyroJerkMagnitude-arCoeff4" "FreqBodyAcceleration-mean-X" "FreqBodyAcceleration-mean-Y" "FreqBodyAcceleration-mean-Z" "FreqBodyAcceleration-StdDev-X" "FreqBodyAcceleration-bandsEnergy-1,24" "FreqBodyAcceleration-bandsEnergy-25,48" "FreqBodyAccelerationJerk-mean-X" "FreqBodyAccelerationJerk-mean-Y" "FreqBodyAccelerationJerk-mean-Z" "FreqBodyAccelerationJerk-StdDev-X" "FreqBodyAccelerationJerk-bandsEnergy-1,24" "FreqBodyAccelerationJerk-bandsEnergy-25,48" "FreqBodyGyro-mean-X" "FreqBodyGyro-mean-Y" "FreqBodyGyro-mean-Z" "FreqBodyGyro-StdDev-X" "FreqBodyGyro-bandsEnergy-1,24" "FreqBodyGyro-bandsEnergy-25,48" "FreqBodyAccelerationMagnitude-skewness" "FreqBodyAccelerationMagnitude-kurtosis" "FreqBodyBodyAccelerationJerkMagnitude-skewness" "FreqBodyBodyAccelerationJerkMagnitude-kurtosis" "FreqBodyBodyGyroMagnitude-skewness" "FreqBodyBodyGyroMagnitude-kurtosis"
5 "SITTING" 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.343441267446429 0.106119812160714 0.95619779125 -0.0759009061071429 0.166893825946429 -0.972908355892857 -0.686876727339286 0.347788685125 0.0721328379857143 -0.00653015693773214 -0.0211889890567857 -0.972586541964286 0.0462324339821429 0.181442369375 -0.0306449342357143 -0.061824850625 0.0755636430892857 -0.909687974464286 0.237479173466071 -0.0619871974689286 -0.103057894142857 -0.0461257201357143 -0.0490753497867857 -0.949633878571429 0.252309290125 -0.126085764982143 -0.018239525725 -0.00635125645892857 -0.018239525725 -0.00635125645892857 -0.130562179976786 0.0271333826241071 -0.122155490548214 0.196361488694821 -0.099125701725 -0.139377556403571 -0.973497549642857 -0.889549205 -0.93164342125 -0.978737637678571 -0.98512827 -0.998505150357143 -0.972310894285714 -0.937624242142857 -0.968648411607143 -0.975706723571429 -0.998902057321429 -0.999129290535714 -0.905464161964286 -0.955992945178571 -0.915280955357143 -0.912464793928571 -0.992093107678571 -0.9990384725 -0.113735109110714 -0.395380490521429 -0.435020633476786 -0.744446167642857 -0.161257094997321 -0.520359727732143
6 "SITTING" 0.263559214981481 -0.0150031841055556 -0.110688150314815 -0.954193738888889 -0.424052053055556 -0.048102286662037 -0.420664662222222 0.915165104259259 0.341531310555556 -0.921199965925926 -0.523924495388889 -0.155121997962963 0.0934494217777778 0.00693313213968519 -0.00641054328740741 -0.978302781111111 0.153753289624074 0.0909557492907407 -0.00923156347222222 -0.0930128180759259 0.169720404092593 -0.973102422222222 0.417635467035185 -0.321137959318333 -0.105019877685185 -0.0381230432222222 -0.0712156288333333 -0.975103204259259 0.232271997607407 -0.167199651205556 0.225122605121111 -0.284821243005556 0.225122605121111 -0.284821243005556 -0.181460090214815 -0.0149726777944444 -0.0809258701574074 0.12539192047963 -0.00847718612962963 -0.213939327314815 -0.958802077592593 -0.938883374444444 -0.967504278888889 -0.952464881481481 -0.997571035 -0.999148916851852 -0.978542457407407 -0.943969987222222 -0.975383329444444 -0.980079292592593 -0.99890646462963 -0.999175541296296 -0.967203736481482 -0.972187839074074 -0.961479262592593 -0.975094739444444 -0.997926917592593 -0.999264759074074 -0.306561277690741 -0.577568230296296 -0.384445237425926 -0.6745744445 0.00233095709259259 -0.34980558237037
1 "STANDING" 0.27784234625 -0.0172850317482679 -0.107741776464286 -0.294098534232143 -0.091306385975 0.382942762321429 0.972624959821429 -0.100440285303571 0.00247623628392857 -0.979348381428571 -0.132134900540714 0.0719275977798214 0.0845888833571429 -0.0163194101232143 8.32159351785732e-05 -0.302891024625 -0.174639981366071 0.361415060485714 -0.0488919896632143 -0.0690135249642857 0.0815435495892857 -0.490877497857143 0.0893538097946429 -0.101311899116071 -0.0888408355267857 -0.0449559531089286 -0.0482679596035714 -0.357681403285714 0.183207020967857 -0.112217308126786 -0.00774206409642857 -0.1050797851 -0.00774206409642857 -0.1050797851 -0.113704546663036 -0.0136221673928571 0.0138942083482143 -0.0147824973607143 -0.398630743857143 0.186817668791071 -0.287782607410714 0.00946037755178572 -0.490251090714286 -0.297517355196429 -0.847459651785714 -0.963559154642857 -0.344954806428571 -0.181055554206071 -0.590496615535714 -0.3213903195 -0.863341804642857 -0.9665828725 -0.372668749642857 -0.513951718392857 -0.213127031035714 -0.529392790178571 -0.772766512142857 -0.909107445714286 -0.602706270892857 -0.852114960357143 -0.133269651119643 -0.484825491180357 -0.452342156982143 -0.721697647928571
2 "STANDING" 0.268459469914894 -0.0325269755153191 -0.107471453914894 -0.0457237779851064 -0.00113416819 0.292205189702128 0.936821834893617 -0.265942569148936 -0.0232035364248936 -0.95357996893617 -0.18555710187234 0.106622183382979 0.0795443483829787 0.0140130363106383 -0.025590953282766 -0.223896564340426 -0.169539211723404 0.165227101893617 0.0395191121489362 -0.117195551802128 0.0424442819489362 -0.443342262340426 -0.196995178789362 -0.0493170616851064 -0.143029686361702 -0.0559895777393617 -0.0534895401 -0.305245202489362 -0.0758236220576383 -0.00521966754680851 -0.0065178541710851 0.0599659928914043 -0.0065178541710851 0.0599659928914043 -0.189641324434043 -0.1137826693 0.0860490126619149 -0.107791091404255 -0.0866436406680851 -0.0344257469461702 -0.161485339978723 0.0728903158085106 -0.457470676808511 -0.00473819670425532 -0.752616094255319 -0.959480639574468 -0.289725470425532 -0.19681792087234 -0.606717464680851 -0.22532784293617 -0.891415110851064 -0.963174289787234 -0.263615096246809 -0.516609046808511 -0.139801393244681 -0.501685580212766 -0.735260267659575 -0.899204732765957 -0.219670624510638 -0.519745682531915 -0.257141162204255 -0.56368286706383 -0.512345191297872 -0.790780901489362
3 "STANDING" 0.29354392712766 -0.00850107533191489 -0.100319930659574 0.275046110468085 0.0104504886106383 0.34895915787234 0.956649352553192 -0.0607578318319149 0.0216777910246191 -0.950490938510638 -0.0627361502085106 0.398456705553192 0.109650600459574 0.0137618233808511 0.0213397664446809 0.0322415501638298 -0.0714696697744681 0.476298400851064 -0.068294569906383 -0.0707805998787234 0.0806559989574468 -0.46064684487234 -0.137634123238298 -0.296799900276596 -0.110149008255319 -0.0708296588478723 -0.0399656935617021 -0.411302217446809 -0.0892728666487234 -0.332377481312766 -0.057566789893617 0.117369004191489 -0.057566789893617 0.117369004191489 -0.0666935851746809 -0.13008588376383 0.156437936317021 -0.11639937212766 -0.23394879545617 0.12005461316383 0.0984320090212766 0.0792280694042553 -0.374740089574468 0.336554724893617 -0.767438081702128 -0.944869799787234 -0.0368012151170213 -0.0568032957531915 -0.491979946170213 0.011055933212766 -0.804560692978723 -0.945218858510638 -0.295345101425532 -0.382483075106383 -0.034175027916383 -0.51494094106383 -0.712965326808511 -0.819450364893617 -0.261773109959574 -0.584635611489362 -0.045112679793617 -0.342393750425532 -0.524326589851064 -0.792843803829787
4 "STANDING" 0.273694139545455 -0.00990083527045455 -0.108540300265909 -0.980945022045455 -0.345819531181818 0.0964925051136364 0.880731443863636 0.168445524 0.143006857611364 -0.983137541590909 -0.499845135227273 0.241263748954545 0.0749577410909091 -0.00278773346136363 0.00338609594827273 -0.975204850227273 -0.0867968250022727 -0.0276751388934091 -0.0422355209795455 -0.0835484079545455 0.0823934451590909 -0.966225485 0.25698847775 -0.00745485069090909 -0.0889747665681818 -0.0454702982386364 -0.0487714733568182 -0.966037012045455 0.412235233756818 0.239188348272727 0.1069826995 -0.101127337013636 0.1069826995 -0.101127337013636 -0.226081229036364 0.0218998747636364 0.139347010431818 -0.0928239799340909 -0.141006657136364 0.0442823249181818 -0.977450812045455 -0.921434735681818 -0.946064216818182 -0.9825908425 -0.992670324545455 -0.999150945 -0.976024951136364 -0.954237489772727 -0.969501330681818 -0.976530547272727 -0.998762803636364 -0.999414402727273 -0.957117251818182 -0.955460359318182 -0.938003425909091 -0.969390369318182 -0.996219504090909 -0.999093014090909 -0.248855126545455 -0.504614764227273 -0.409435566136364 -0.708456623886364 -0.230426684515909 -0.538246846363636
5 "STANDING" 0.282544390892857 -0.00700418554517857 -0.102171095696429 -0.968591815714286 -0.456685373689286 0.0593533369776786 0.960188699107143 -0.03871012665 0.138638436607143 -0.974088206071429 -0.725674775089286 0.111721988232143 0.0725189859107143 -0.00221990214464286 -0.0122812220569643 -0.962647080178571 -0.219763661978571 0.142202034446429 -0.0322711902673214 -0.050987505 0.0690945763946429 -0.910395222321429 -0.122538231401786 -0.0763411480178571 -0.0922249863035714 -0.0399108188821429 -0.0422221341625 -0.941930044107143 -0.0259885224714286 -0.0357211981285714 0.0688582009589286 -0.0999979046464286 0.0688582009589286 -0.0999979046464286 -0.0691116718339286 -0.0797448093928571 0.0785726012732143 -0.0492029188357143 -0.133207788714286 -0.0662453293785714 -0.964500917321429 -0.890796360535714 -0.915083799107143 -0.97066840875 -0.978552587678571 -0.998415841964286 -0.963059235178571 -0.93137020875 -0.958438726607143 -0.965778920714286 -0.997929236428571 -0.998952792857143 -0.909661802321429 -0.939373524464286 -0.907190836607143 -0.912780915714286 -0.991624485 -0.998485212678571 -0.280440657 -0.558546054107143 -0.342011721778571 -0.675879663839286 -0.208596254305357 -0.538859304678571
6 "STANDING" 0.278334325576923 -0.0183042123269231 -0.107937603673077 -0.965934509615385 0.0664950957307692 -0.072762798925 -0.483470597692308 0.954890346153846 0.263644691923077 -0.945695336153846 0.0456665299807692 -0.165520042884615 0.0848164824230769 0.00747460829615385 -0.00304067159653846 -0.983307862115385 0.119374220365385 -0.0699166935942308 -0.0218935013501923 -0.0798709596153846 0.159894366942308 -0.979498706538461 -0.192656359384615 -0.125226138282692 -0.102114125 -0.0404446925288462 -0.07083096875 -0.983422257692308 0.0832932544961539 0.0644917513519231 0.210111169 -0.221290004346154 0.210111169 -0.221290004346154 -0.0442160629807692 0.120529658532692 0.340130940576923 -0.217596050409615 0.154245411673077 0.0646359207115385 -0.968741678461538 -0.965419520961538 -0.977007724615385 -0.964953893653846 -0.998429909038462 -0.999567811923077 -0.982689657115385 -0.965328566153846 -0.983250309423077 -0.985625270384615 -0.999578456538462 -0.999607090961538 -0.975797491730769 -0.978249645769231 -0.963202948461538 -0.980705769807692 -0.997926274615385 -0.999636561538462 -0.413551042153846 -0.670942828173077 -0.391210553192308 -0.726618746153846 -0.102755293230769 -0.407035424
1 "WALKING" 0.277330758736842 -0.0173838185273684 -0.111148103547368 -0.283740258842105 -0.191228477152632 0.380201211578947 0.935223201473684 -0.282165021263158 -0.068102864 -0.976609642526316 -0.0400833257557895 0.281260329237895 0.0740416333157895 0.0282721095884211 -0.00416840617789474 -0.113615602435789 -0.362106180705263 0.490554924315789 -0.041830963526 -0.0695300462115789 0.0849448173042105 -0.473535485894737 -0.0630329306810526 0.107702366137895 -0.0899975423705263 -0.0398428709463158 -0.0461309295021053 -0.207421854757895 -0.334593851089474 -0.0715513643377895 0.0885682061405263 0.0817513038861053 0.0885682061405263 0.0817513038861053 -0.224934141304316 0.204177664192316 0.165740730368421 -0.18978924212 -0.116305623129053 -0.187471542774737 -0.202794306326316 0.0897127264021053 -0.331560117789474 -0.319134719578947 -0.724782321052632 -0.917626535263158 -0.170546964549579 -0.0352255241130632 -0.468999224631579 -0.133586606326316 -0.814140595578947 -0.922591224526316 -0.339032197115789 -0.103059416434737 -0.255940940315789 -0.516691938736842 -0.78983286 -0.919419408 -0.549076696421053 -0.835079617894737 -0.104419399496947 -0.47802531782 -0.246856514532632 -0.540829011921053
2 "WALKING" 0.255461689622641 -0.0239531492643396 -0.0973020020943396 -0.35470802509434 -0.17700807654717 0.161628109571698 0.89335109754717 -0.362153364339623 -0.075402939754717 -0.956367027924528 -0.37282872745283 -0.178003749358491 0.101372729922642 0.0194863076188679 -0.0455625449113208 -0.446843887735849 -0.169377561701887 0.312909699716981 0.050549379754717 -0.166170015088679 0.0583595463981132 -0.544871104528302 -0.364162675924528 0.00374637040566038 -0.122232768011321 -0.0421485884509434 -0.0407125527654717 -0.614786508490566 -0.301908590471698 -0.240762604709434 -0.137359747679245 0.0963139010660377 -0.137359747679245 0.0963139010660377 -0.316997064283019 0.022801332645283 -0.0491976799056604 -0.0977466063226415 -0.140911848889623 -0.163564322 -0.404321784150943 -0.190976720811321 -0.433349702075472 -0.337428188679245 -0.502506878113208 -0.979627190566038 -0.479875245660377 -0.41344458754717 -0.685474353962264 -0.461907025849057 -0.922755616226415 -0.980786464528302 -0.492611667924528 -0.319474609056604 -0.453597213018868 -0.565892490754717 -0.874785848301887 -0.971169189433962 -0.285599666826415 -0.596216743962264 -0.363579661132075 -0.686853361509434 -0.160914224732075 -0.496216834792453
3 "WALKING" 0.289188320408163 -0.00991850461020408 -0.107566190908163 0.0300353383483878 -0.225544974216327 0.0756845059489796 0.931874418979592 -0.266610338979592 -0.0621199585938775 -0.950559811632653 -0.297445343530612 0.10130462455102 0.0541553164897959 0.0296504490408163 -0.0109719730183673 -0.012283860544898 -0.357838717367347 0.116034018020408 -0.0350781902989796 -0.0909371290204082 0.0900850142030612 -0.458030542938775 -0.191032660469388 -0.280042328004082 -0.0739592036271429 -0.0439902783367347 -0.0270461061061224 -0.487027342244898 -0.24153299954898 -0.251421070963265 0.13907453125102 -0.153300444921224 0.13907453125102 -0.153300444921224 -0.0168914737530612 0.110971354244898 0.423461960877551 -0.295883797938776 -0.0579983788428571 0.0572668301693878 0.0382291831510204 0.00154990783591837 -0.225574471693878 0.0243308391387755 -0.718418354489796 -0.810377550816327 -0.0276638676122449 -0.12866715764898 -0.288334735714286 -0.0863278966402041 -0.727280115306122 -0.821647169183673 -0.352449631363265 -0.0557022524693878 -0.0318694271979592 -0.495422486102041 -0.621849786122449 -0.88399402755102 -0.45682867022449 -0.739122186938776 -0.196565005959184 -0.539384710693878 -0.493999491571429 -0.771541462040816
4 "WALKING" 0.261237565425532 -0.00130828765170213 -0.104544182255319 -0.977229008297872 -0.201194422908511 0.118261863640426 0.831509933404255 0.204411592680851 0.332043702765957 -0.968457145744681 -0.497453950340426 0.301419345319149 0.0774825199574468 -0.000619102785106384 -0.00336779235021277 -0.986430711276596 0.159929065085106 0.0165644228659574 -0.045350056512766 -0.0919241549361702 0.0629313811914894 -0.977211283191489 0.152511136276596 -0.233370428585106 -0.0936793807234043 -0.0402118124255319 -0.046702627 -0.99173159212766 0.11770854623617 0.00284798482340426 0.153241019 -0.17159434653617 0.153241019 -0.17159434653617 -0.030831794193617 -0.0603137314042553 0.166649813768085 -0.112973317920638 -0.00118220895957447 -0.00177420970212766 -0.979641238723404 -0.944084550425532 -0.959184889148936 -0.976412313191489 -0.987879390851064 -0.999175948085106 -0.986597022553191 -0.981579467021277 -0.986053092340425 -0.987492994468085 -0.999344061914894 -0.999747370212766 -0.976161464042553 -0.975838585319149 -0.951315544468085 -0.977904227021277 -0.992958364042553 -0.999588120638298 -0.373911049468085 -0.608126705914894 -0.480942150808511 -0.750599066382979 -0.00775797617659574 -0.284454150412766
5 "WALKING" 0.278917629056604 -0.0161375901037736 -0.110601817735849 -0.995759901509434 -0.00543277440754717 0.288310475754717 0.942952000377358 -0.272983832264151 0.0134905823226415 -0.99376298509434 0.13784962990566 0.46985826 0.0753766542264151 0.00797573092830189 -0.00368524954709434 -0.994604542264151 0.156032601584906 0.0744326620490566 -0.0239877347979245 -0.0593972209811321 0.074800751 -0.987191946603774 -0.00512713848867925 -0.459897160490566 -0.0996092129056604 -0.0440627877924528 -0.0489505466716981 -0.992945106981132 -0.0374820999679245 -0.228165476283019 0.240349537995094 -0.248142022347925 0.240349537995094 -0.248142022347925 -0.0549539895716981 -0.128163099171698 0.163825722239623 -0.0367286360754717 0.00219194961320755 -0.285777842592453 -0.995249932641509 -0.977070847735849 -0.985297098679245 -0.99602834509434 -0.999093109056604 -0.99981734245283 -0.994630797358491 -0.985418704528302 -0.990752166037736 -0.995073759245283 -0.999832889056604 -0.99984008 -0.986386786037736 -0.988984455849057 -0.980773122830189 -0.987497128679245 -0.999455610566038 -0.999895938301887 -0.47394336890566 -0.713903327169811 -0.568218011226415 -0.832748299811321 -0.201169444064151 -0.514425437716981
6 "WALKING" 0.22159824394 -0.0405139534294 -0.11320355358 -0.9280564692 -0.0093252039692 -0.023365945138 -0.24888179828 0.70554977346 0.4458177198 -0.8968300184 -0.07809749428 -0.20911768088 0.0810865342 0.0038382040088 0.010834236361 -0.958482112 0.146174602854 -0.022012200614 -0.016553093978 -0.064486124088 0.14868943626 -0.87354386782 0.252542752996 0.04403706094 -0.107270949192 -0.04151728689 -0.0740501211 -0.9186085208 -0.038780932678 -0.094974300494 0.03519635202 -0.02424774582 0.03519635202 -0.02424774582 -0.111611025988 -0.0789909273 -0.009417440526 0.086408548754 -0.039707980292 -0.111077069856 -0.9390990524 -0.86706520518 -0.8826668762 -0.9244374346 -0.9415331212 -0.9964246012 -0.9570738838 -0.9224626098 -0.9480609042 -0.9641607086 -0.9922768486 -0.99717988 -0.850249174586 -0.9521914948 -0.909302721 -0.8822964508 -0.9864204228 -0.9979328882 -0.2662462532 -0.508329046806 -0.389207745822 -0.6737157919 -0.0843388238 -0.391530370084
1 "WALKING_DOWNSTAIRS" 0.275567462068966 -0.0171767844203448 -0.112674859827586 -0.360356726034483 -0.3000793945 0.43910710362069 0.936506743275862 -0.261986357931034 -0.138107866258621 -0.97777159137931 0.140368770689655 0.119717908474138 0.0814745882660345 0.0100591485 -0.00562264594827586 -0.26867964387931 -0.154998805224138 0.244050854189655 -0.0256405192517241 -0.0779150937413793 0.0813485942827586 -0.571869560172414 0.00185472517586207 -0.173056619346552 -0.0952398165017241 -0.0387874651724138 -0.0503616100815517 -0.385922986034483 0.00689010171724138 -0.218360601434483 0.0430059694948276 0.033480524 0.0430059694948276 0.033480524 0.11793188822931 0.14026642347931 0.00379936886206897 -0.0215572552965517 -0.199023779502414 -0.00914485798965517 -0.316614011689655 -0.0813024353275862 -0.412374074482759 -0.379276781206897 -0.808514186551724 -0.951975207068966 -0.304694442551724 -0.140508590224138 -0.514137255344828 -0.296596633103448 -0.805597267931034 -0.955149565172414 -0.437845763793103 -0.561526265344828 -0.418126217413793 -0.615121369827586 -0.863666175689655 -0.967788422758621 -0.468456117241379 -0.775936916551724 0.147218606294828 -0.186284016931034 -0.345724026172414 -0.621360407758621
2 "WALKING_DOWNSTAIRS" 0.260819873067797 -0.0324109410555932 -0.110064863437288 -0.313123437627119 -0.296964761728814 0.313487331542373 0.883533436101695 -0.382851153728814 -0.162943955254237 -0.944040819322034 0.303960852481356 0.0918830017118644 0.0426880986186441 0.0397249270484746 0.0208205538101695 -0.458364616949153 -0.116218382444068 0.354435184491525 0.0721980309322034 -0.139275405637288 0.0215603697 -0.456039262525424 -0.251867039033898 0.020611202779661 -0.115510569491525 -0.0400372510491525 -0.0498180874305085 -0.507270757966102 -0.115903370675559 -0.128013881028814 -0.0743172052661017 -0.0463347493661017 -0.0743172052661017 -0.0463347493661017 -0.215141046067797 0.0642124281694915 0.101327657876271 -0.134843174730508 -0.135008311166102 -0.175988072362712 -0.392004211474576 -0.0788094156644068 -0.504494528474576 -0.285333024050847 -0.791465862372881 -0.978183097118644 -0.478434306271186 -0.283772547471017 -0.677314534067797 -0.486446509661017 -0.925101388644068 -0.97942602559322 -0.378216681762712 -0.637293508305085 -0.431503361525424 -0.484820991355932 -0.869176495254237 -0.967670959152542 -0.422657510271186 -0.697303169152542 -0.165041332915254 -0.471453166413559 -0.340602416683051 -0.663462067118644
3 "WALKING_DOWNSTAIRS" 0.292423484693878 -0.0193554079328571 -0.116139842908163 -0.0574100475102041 -0.163662556032653 0.158475915926531 0.939057787755102 -0.228829214285714 -0.102352758040816 -0.950061129591837 -0.00765750530612245 0.203033647387755 0.0725689294489796 0.0109707769183673 -0.00202727978142857 -0.0858010042244898 0.0219951678283673 -0.0435955738979592 -0.13157327645102 -0.0139358043959184 0.123826738353061 -0.261653414014286 -0.0257552263561225 -0.153215395693878 -0.0778701650285714 -0.0391567930959184 -0.0416193131122449 -0.285683162346939 -0.0130671214714286 -0.15160584522449 -0.150139501985714 0.144306693314286 -0.150139501985714 0.144306693314286 -0.147233266061224 0.0157209585714286 0.159734893918367 -0.172218928146939 -0.142390640299796 -0.0850569763813061 -0.0421706943244898 -0.00770048300204082 -0.404452414285714 -0.0654417192653061 -0.789208894285714 -0.945172437959184 -0.0906707125102041 -0.135938542632653 -0.529059450612245 -0.165442898685714 -0.856330214285714 -0.944629391020408 -0.129066574295918 -0.542694164081633 -0.302866461179592 -0.30863033105102 -0.846669520408163 -0.920344532040816 -0.539080391836735 -0.817969476530612 -0.190437041653061 -0.517001824510204 -0.425942673897959 -0.723708055510204
4 "WALKING_DOWNSTAIRS" 0.257197599134615 -0.00350299841730769 -0.0983579203269231 -0.971010120961538 -0.195826108173077 0.307555039634615 0.901098984615385 0.127303379245962 0.139020582461538 -0.957324457884615 -0.214421031269231 0.415605488128846 0.0726098418653846 0.00272529134230769 -0.00423348373557692 -0.974467390384615 -0.0354706009788462 0.0239863636019231 -0.0385365204807692 -0.07524100275 0.0940113975530769 -0.965434768461538 0.0013854166673077 -0.345641545742308 -0.103605889057692 -0.0360909881807692 -0.0590079966686538 -0.972546905961538 0.129855049096154 0.0170525293692308 0.0904299820576923 -0.0942158447884615 0.0904299820576923 -0.0942158447884615 -0.0734615667807692 -0.0874529105769231 0.0619906458211539 -0.0611712514807692 -0.0784676218923077 -0.128179260230769 -0.970154440961538 -0.891907751346154 -0.917987925384615 -0.971605878461538 -0.965791323576923 -0.998304688461538 -0.974950363461538 -0.954170151346154 -0.970845669423077 -0.976283534807692 -0.998336622692308 -0.9993081875 -0.957550637692308 -0.95617355 -0.934967958846154 -0.968013062884615 -0.990738290961538 -0.999206618269231 -0.199391691069231 -0.463704974730769 -0.445595575461538 -0.724057573461538 -0.0830552189057692 -0.404826134267308
5 "WALKING_DOWNSTAIRS" 0.280046513278689 -0.0143376555065574 -0.101621722633148 -0.96674254295082 -0.191808084983607 0.147171336183607 0.93503077852459 -0.301735130327869 0.024763106752459 -0.982020428032787 0.0417871234262295 0.177417122114754 0.0750900622277049 0.00771663644590164 -0.00807177934114754 -0.957086489344262 -0.0701330367213115 0.0336277803444262 -0.0246626070770492 -0.0585101918262295 0.0665262054098361 -0.900462227540984 -0.0158654961770492 -0.160327539196721 -0.0994602620655738 -0.0472415819016393 -0.0416832156688525 -0.940937642459016 0.0468451078245902 -0.0713706440804918 0.16845550546 -0.139348034088525 0.16845550546 -0.139348034088525 0.0101650289391803 -0.109356570219672 -0.0229128856967213 0.104772188870328 0.00176190309393443 -0.204169660032951 -0.960123409508197 -0.908075353770492 -0.939507735245902 -0.969931287377049 -0.987061782786885 -0.999169031311475 -0.957666856721311 -0.943497973606557 -0.969174903442623 -0.960570921803279 -0.998567565737705 -0.999335274590164 -0.901282267540984 -0.937711157213115 -0.916172537704918 -0.901985672459016 -0.993658646885246 -0.997868406393443 -0.294507415901639 -0.580804128901639 -0.403904317262295 -0.72661510704918 -0.153454352459016 -0.50527051651218
6 "WALKING_DOWNSTAIRS" 0.275516852741935 -0.0189556785048387 -0.101300477506452 -0.982776639193548 -0.198585718272581 -0.376096497496774 -0.241758478064516 0.837032099677419 0.48870318516129 -0.982512193064516 -0.426717395414516 -0.799381606774194 0.0769811125806452 0.0138041011306452 -0.00435625874355645 -0.98087931483871 0.0577616365080645 -0.115638882836774 -0.0208170540330645 -0.0718507159435484 0.137999561112903 -0.974545752096774 0.111839253698387 -0.00417894761129032 -0.10004449883871 -0.0389771765322581 -0.06873387 -0.980328645 0.101320737105968 -0.0868143370290323 0.218997422917742 -0.231628759112903 0.218997422917742 -0.231628759112903 -0.103741952662903 -0.00137649189032258 0.118705859445161 -0.0614996230322581 0.0071008754516129 -0.114798246790323 -0.980665609032258 -0.961169982903226 -0.968332141612903 -0.983691129032258 -0.99743164983871 -0.999479265483871 -0.980513202258064 -0.968752113709677 -0.979122344354839 -0.983122615967742 -0.999319594516129 -0.999590742258065 -0.970167262903226 -0.978099682258065 -0.962341960806452 -0.975986433709677 -0.998046938387097 -0.999567515645161 -0.449730952548387 -0.700263341474194 -0.448886207354839 -0.736096781774194 -0.245513311658065 -0.555238914596774
1 "WALKING_UPSTAIRS" 0.276426586440678 -0.0185949199145763 -0.105500357966102 -0.423642838474576 -0.0251069135101695 0.368582476440678 0.91301733338983 -0.34660709 0.0847270871186441 -0.972693201355932 -0.241298144779661 -0.0658090309491525 0.0618080696279661 0.0182492679288136 0.00789533706610169 -0.277530462620339 0.0624083924322034 0.224548708762712 -0.0530258157347458 -0.0482382316949153 0.0828336633220339 -0.561550255762712 0.105900774240678 -0.0801253883711864 -0.0818833429152542 -0.0538299449067797 -0.0514939156830508 -0.389549831525424 0.0648991809491525 -0.233432734305085 -0.112274999164407 0.176396531827119 -0.112274999164407 0.176396531827119 -0.485743906118644 0.376830517220339 0.0428938015644068 -0.0111708590067797 -0.247231198601695 0.23773453523678 -0.346048161016949 -0.0219048103322034 -0.453806369830508 -0.457651383728814 -0.831927511355932 -0.950590559152542 -0.304615322881356 -0.0787640836610169 -0.554956709661017 -0.31431306340678 -0.861085185423729 -0.953383621355932 -0.429713536101695 -0.55477211220339 -0.396659907457627 -0.604053019152542 -0.873070090508475 -0.894181102542373 -0.497408531355932 -0.764651062881356 -0.00254912604067796 -0.368754340508475 -0.571976081694915 -0.816468687627119
